,0,1,2,3,4,Label
118,0.0001348,-0.0001809999999999,-0.0001494,-0.0001178,-5.4600000000000006e-05,1.0
119,-0.0131934,0.0095466,0.0092622,0.0173476,0.003072,1.0
120,-0.0480152,0.0100033999999999,0.0029287999999999,-0.0339606,-0.0072726,1.0
121,-0.0354791625,-0.000252675,0.001393425,-0.0070465749999999,0.0060922749999999,1.0
122,0.01070105,0.007768,0.008306725,0.0121077125,0.0121077125,1.0
123,0.1399885,0.1287651,0.12840595,0.1322668,0.1283161625,1.0
124,0.0001032,7.159999999999999e-05,8.6e-06,-0.0002442,-0.0001178,1.0
125,-0.0016339999999999,0.0033246,0.0147578,0.0111888,0.0038932,1.0
126,-0.0119154,0.0065924,0.0086454,-0.0354766,-0.0091992,1.0
127,-0.0310197375,-0.0014199125,0.0046556875,-0.0070465749999999,0.003608175,1.0
128,0.0131851625,0.006660625,0.009384175,0.0132450249999999,0.0122573625,1.0
129,0.1394797,0.12789715,0.1285556,0.1293936125,0.1278373,1.0
130,4.02e-05,-8.62e-05,-8.62e-05,-0.0001178,-0.0001178,1.0
131,0.0422352,-0.0003706,0.0170318,0.00383,0.0001978,1.0
132,0.0054238,0.0031814,0.0117088,-0.0186426,-0.0075254,1.0
133,-0.0190481125,-0.0010009,0.005164475,-0.0028565,0.0054937,1.0
134,0.008875375,0.0070796374999999,0.0070497124999999,0.0132749499999999,0.012945725,1.0
135,0.1322069375,0.1288249625,0.127508075,0.1279270874999999,0.128286225,1.0
136,0.0001348,4.02e-05,8.6e-06,0.0001348,-0.0001809999999999,1.0
137,0.080609,-0.000497,0.0103046,0.0009242,-0.0020446,1.0
138,0.0124667999999999,0.0048554,0.0075397999999999,0.0005283999999999,-0.0023142,1.0
139,-0.0133616,-0.0002826,0.0057630625,0.0001364,0.0050447625,1.0
140,0.0063314124999999,0.007019775,0.0087257375,0.012885875,0.0126165125,1.0
141,0.125802125,0.1274182875,0.1290045249999999,0.1275380125,0.1269992875,1.0
142,7.159999999999999e-05,-2.3e-05,4.02e-05,-5.4600000000000006e-05,-0.0001494,1.0
143,0.0885996,-2.32e-05,0.0066408,0.0008612,-0.0047291999999999,1.0
144,0.0147094,0.0094034,-0.0038302,0.0031498,-0.0006086,1.0
145,0.0017226375,-0.0014797625,0.0057032,-0.00064175,0.00585285,1.0
146,0.0067504125,0.007378925,0.007768,0.0118982125,0.0144122499999999,1.0
147,0.12511375,0.1280468,0.1294833875,0.1274182875,0.12789715,1.0
148,-2.3e-05,8.6e-06,-0.0001178,0.0001032,-8.62e-05,1.0
149,0.0877152,-0.0012549999999999,0.0017454,0.0006716,-0.004287,1.0
150,0.0387126,0.0088348,-0.0022826,-0.0012402,-0.0046828,1.0
151,0.0171959625,-0.0003424625,0.0057331375,-0.001898775,0.0050746874999999,1.0
152,0.0092046,0.0092943875,0.0059722625,0.010671125,0.0121975,1.0
153,0.1285256625,0.12861545,0.1292439625,0.127298575,0.1272087875,1.0
154,8.6e-06,-0.0001809999999999,-0.0002126,8.6e-06,4.02e-05,1.0
155,0.0751449999999999,-0.0025813999999999,-0.0004022,-0.0001496,-0.0034658,1.0
156,0.043229,0.0076662,0.0003704,-0.0037038,-0.007399,1.0
157,0.0215955249999999,-0.0012702625,0.0045958249999999,-0.0062384875,0.0031891625,1.0
158,0.0096535375,0.009384175,0.005373675,0.0111499875,0.012377075,1.0
159,0.131758,0.1285256625,0.1283161625,0.1266700624999999,0.127717575,1.0
160,-0.0002758,4.02e-05,-0.0001809999999999,-0.0001178,-0.0001494,1.0
161,0.0400559999999999,-0.0068136,-0.0033393999999999,-0.0043186,-0.0024552,1.0
162,0.0245318,0.0075397999999999,-0.0041144,-0.0010192,-0.0084727999999999,1.0
163,0.007319375,-0.0027667125,0.0022613625,-0.005250825,0.0025008,1.0
164,0.00863595,0.0086958,0.004954675,0.0114792,0.0109704125,1.0
165,0.130650625,0.1284658125,0.1272087875,0.1279270874999999,0.127717575,1.0
166,8.6e-06,-0.0001809999999999,-0.0002126,7.159999999999999e-05,-0.0001494,1.0
167,0.0021876,-0.0073822,-0.0081402,-0.0015708,-0.0026762,1.0
168,0.0125931999999999,0.00495,-0.0039248,0.0050764,-0.0051566,1.0
169,0.000106475,-0.0014498375,0.002949725,-0.0023477125,0.002889875,1.0
170,0.0077979375,0.0077081499999999,0.0072891374999999,0.0111200625,0.012167575,1.0
171,0.125652475,0.127867225,0.126939425,0.1281964375,0.1283161625,1.0
172,7.159999999999999e-05,-0.0002758,4.02e-05,4.02e-05,-2.3e-05,1.0
173,-0.0063714,-0.0036868,-0.0055188,0.005567,-0.0015708,1.0
174,0.0053289999999999,0.0046026,-0.0004822,0.0089928,-0.0021878,1.0
175,0.0022613625,-0.0010308375,0.0052842,-4.3175e-05,0.006032425,1.0
176,0.0081870125,0.007378925,0.007378925,0.0105214749999999,0.0127960875,1.0
177,0.1240363125,0.128435875,0.1282563125,0.1284957375,0.1288548875,1.0
178,0.000198,-5.4600000000000006e-05,8.6e-06,-0.0001178,-0.0002442,1.0
179,-0.0003074,-0.0019814,0.0011454,0.0110626,-0.0006548,1.0
180,0.0103508,0.00116,0.0006232,0.0049816,-0.0015245999999999,1.0
181,0.0080376624999999,-0.00228785,0.0057929875,-0.00043225,0.005523625,1.0
182,0.0100126875,0.0080373625,0.0064212,0.01162885,0.0119281375,1.0
183,0.1245451,0.1284658125,0.1286453875,0.1290643875,0.127298575,1.0
184,-8.62e-05,-0.0001494,4.02e-05,-2.3e-05,4.02e-05,1.0
185,0.0108414,-0.0044764,0.00383,0.0115678,-0.0002442,1.0
186,0.0209312,-0.0019352,-0.0010824,0.0019812,-0.0029142,1.0
187,0.020129,-0.0020184875,0.0048651875,-0.0014199125,0.00585285,1.0
188,0.009234525,0.0090848875,0.007019775,0.0113295625,0.0117186375,1.0
189,0.1239165875,0.12861545,0.1283461,0.1290943125,0.1279270874999999,1.0
190,-2.3e-05,8.6e-06,-2.3e-05,-5.4600000000000006e-05,-0.0002126,1.0
191,0.0198112,-0.006561,0.0026614,0.0086305999999999,0.001177,1.0
192,0.0245002,-0.0026932,-0.0028194,0.0001809999999999,-0.0053146,1.0
193,0.0192610625,-0.003544875,0.003817675,-0.0014498375,0.0049549749999999,1.0
194,0.00812715,0.0115091374999999,0.0059722625,0.0124967875,0.0120478625,1.0
195,0.13397275,0.127119,0.12777745,0.1293636749999999,0.1280468,1.0
196,4.02e-05,7.159999999999999e-05,8.6e-06,-0.0002126,0.0001032,1.0
197,0.0024718,-0.0068768,0.0010506,0.0058512,-0.0038448,1.0
198,-0.0474466,0.0004968,-0.0017456,0.0021707999999999,-0.0058198,1.0
199,0.0090253249999999,-0.0010308375,0.0039673124999999,-0.0012702625,0.0017226375,1.0
200,0.0026800625,0.0087257375,0.0054036125,0.0118682875,0.0131552375,1.0
201,0.1294534625,0.127448225,0.128166525,0.1283461,0.1281964375,1.0
202,-0.0001494,-5.4600000000000006e-05,-8.62e-05,-0.0001494,-0.0002126,1.0
203,-0.0234896,-0.0031184,0.0015244,0.0023772,-0.0048554,1.0
204,-0.0729659999999999,0.0047922,-0.0002612,0.0045077999999999,-0.0070831999999999,1.0
205,0.0106415,-0.0021382124999999,0.00441625,-0.0032156499999999,0.00163285,1.0
206,0.0083665875,0.009025025,0.007528575,0.01183835,0.012586575,1.0
207,0.1288249625,0.128944675,0.1282563125,0.1268197,0.127148925,1.0
208,-0.0001178,8.6e-06,-0.0001178,-0.0001178,8.6e-06,1.0
209,-0.0437976,-0.0024552,0.0004822,0.000419,-0.0002128,1.0
210,-0.0715447999999999,0.003592,0.0012864,0.005487,-0.005883,1.0
211,0.020817375,-0.0035748,0.0045359749999999,-0.0021382124999999,0.0034884499999999,1.0
212,0.020158625,0.0084264375,0.0066307,0.0102820375,0.0133647375,1.0
213,0.14055715,0.1288548875,0.1292140375,0.1264007125,0.127657725,1.0
214,-8.62e-05,7.159999999999999e-05,0.0001032,-2.3e-05,-5.4600000000000006e-05,1.0
215,-0.069696,-0.0015076,0.0039248,0.0029771999999999,0.0037351999999999,1.0
216,-0.054774,0.0025813999999999,-0.0001348,0.0063398,-0.0018088,1.0
217,-0.0125834375,-0.002228,0.0045060375,-0.0012104125,0.00585285,1.0
218,0.021026575,0.0073190624999999,0.0057029,0.0101324,0.013454525,1.0
219,0.1436996875,0.12810665,0.1287651,0.1272387125,0.12810665,1.0
220,-0.0001178,-2.3e-05,-8.62e-05,-5.4600000000000006e-05,-2.3e-05,1.0
221,-0.1077856,0.001019,0.004051,0.0051563999999999,0.0008296,1.0
222,-0.0434988,0.0060869999999999,-0.0019665999999999,0.0059292,0.0046026,1.0
223,-0.0461339,-0.001689275,0.0048352625,-0.0007315374999999,0.0031592375,1.0
224,0.0188716749999999,0.007349,0.0059423375,0.0110602,0.0126464375,1.0
225,0.130650625,0.1288249625,0.1279570125,0.1293636749999999,0.127657725,1.0
226,-8.62e-05,-0.0001809999999999,4.02e-05,-0.0001809999999999,4.02e-05,1.0
227,-0.0773708,0.0001032,0.0011454,0.0027878,-0.002392,1.0
228,-0.0838622,0.0092454,-0.003609,0.0059608,0.0040026,1.0
229,-0.036107675,-0.0025572125,0.0053739875,-0.0011206249999999,0.0042666125,1.0
230,0.0152203375,0.009743325,0.0067504125,0.0107908375,0.01183835,1.0
231,0.1148181625,0.1291541875,0.1279869375,0.1286453875,0.127448225,1.0
232,0.0001348,-8.62e-05,-5.4600000000000006e-05,-8.62e-05,7.159999999999999e-05,1.0
233,-0.0034026,-0.0019498,-0.0015708,-0.0066872,0.0001661999999999,1.0
234,-0.0977274,0.0057396,-0.0040512,0.0084558,0.003434,1.0
235,-0.0145288374999999,-0.0030660125,0.0052842,-0.0028565,0.00513455,1.0
236,0.01162885,0.0096535375,0.0056131125,0.010162325,0.010311975,1.0
237,0.1024275375,0.1269095,0.127867225,0.126879575,0.127119,1.0
238,7.159999999999999e-05,7.159999999999999e-05,-0.0001178,-2.3e-05,-0.0001809999999999,1.0
239,0.0418877999999999,-0.0009708,0.001019,-0.0053292,0.0002294,1.0
240,-0.0042406,0.0036868,-0.003609,0.0065608,0.0023602,1.0
241,0.0106115625,-0.0024075625,0.002949725,-0.0011804749999999,0.0031592375,1.0
242,0.0079775125,0.0072891374999999,0.0056131125,0.0092943875,0.010311975,1.0
243,0.1050014374999999,0.1266102124999999,0.127508075,0.12675985,0.127717575,1.0
244,-8.62e-05,0.0001032,0.0001032,0.0001663999999999,0.0001663999999999,1.0
245,0.0495942,0.0025034,0.0061356,0.0006716,-0.000118,1.0
246,0.0709276,0.0061502,-0.0087256,0.0071924,-0.0009244,1.0
247,0.01749525,-0.0025572125,0.0041468875,-0.000611825,0.00306945,1.0
248,0.0115390624999999,0.006810275,0.0064212,0.0100426125,0.01091055,1.0
249,0.1205944625,0.1285256625,0.12777745,0.1273584375,0.128735175,1.0
250,8.6e-06,7.159999999999999e-05,-2.3e-05,-5.4600000000000006e-05,8.6e-06,1.0
251,0.0240748,0.0061988,0.0067672,0.0019665999999999,0.0014927999999999,1.0
252,0.0692222,0.0081084,-0.0120101999999999,0.0040026,0.0008758,1.0
253,0.0109707125,-0.001539625,0.0051944125,-0.001898775,0.0059725625,1.0
254,0.01719565,0.006241625,0.0084264375,0.0112697,0.01162885,1.0
255,0.1381029625,0.128435875,0.1290344625,0.12840595,0.128795025,1.0
256,0.0001663999999999,4.02e-05,-0.0001494,7.159999999999999e-05,7.159999999999999e-05,1.0
257,-0.005045,0.0073988,0.0022824,0.0012718,0.0015876,1.0
258,0.0487878,0.0078242,-0.0074622,8.62e-05,0.0031814,1.0
259,-0.0039040249999999,0.0002261875,0.00471555,-0.00156955,0.0049549749999999,1.0
260,0.0139932499999999,0.0079775125,0.0068402,0.0107609125,0.0113594875,1.0
261,0.138581825,0.1284957375,0.128376025,0.12861545,0.1278073625,1.0
262,-5.4600000000000006e-05,-5.4600000000000006e-05,-5.4600000000000006e-05,-2.3e-05,4.02e-05,1.0
263,-0.0145516,0.0033246,-0.0021078,0.0035458,-0.0005918,1.0
264,0.0315116,0.0045077999999999,-0.0029458,-0.0001663999999999,0.0013495999999999,1.0
265,-0.0077948,-0.0009111124999999,0.0044761125,-0.0016593375,0.0033388124999999,1.0
266,0.00926445,0.010162325,0.007169425,0.010311975,0.0109704125,1.0
267,0.1281964375,0.128376025,0.127867225,0.12810665,0.1273883625,1.0
268,-8.62e-05,8.6e-06,-5.4600000000000006e-05,-5.4600000000000006e-05,-5.4600000000000006e-05,1.0
269,0.0038932,-0.0006864,-0.0005918,0.0030088,-0.0015708,1.0
270,0.0332802,-0.0002928,-0.0035774,2.3e-05,-0.0012086,1.0
271,-0.0014498375,-0.001330125,0.005882775,-0.000611825,0.005314125,1.0
272,0.008157075,0.0091148125,0.006032125,0.0108507,0.0116887125,1.0
273,0.1285556,0.127119,0.1268197,0.1274182875,0.1280468,1.0
274,7.159999999999999e-05,-5.4600000000000006e-05,-5.4600000000000006e-05,8.6e-06,-0.0001178,1.0
275,0.0224956,-0.000718,0.0029771999999999,7.159999999999999e-05,-0.0025182,1.0
276,0.0441766,-0.0019665999999999,-0.0031668,0.0028972,-0.0001348,1.0
277,0.0027102999999999,-0.00207835,0.0057630625,-0.000252675,0.0025905875,1.0
278,0.0122274375,0.00740885,0.006241625,0.0113894125,0.0130055874999999,1.0
279,0.130441125,0.1279869375,0.1275679375,0.128166525,0.1280468,1.0
280,4.02e-05,8.6e-06,7.159999999999999e-05,-8.62e-05,8.6e-06,1.0
281,0.0229694,0.0011454,0.0014927999999999,-0.0016339999999999,-0.0044448,1.0
282,0.0469874,-0.0012718,-0.0042406,0.0034024,-0.0018088,1.0
283,0.0019321374999999,-0.00279665,0.0042666125,-0.0017790625,0.00327895,1.0
284,0.0120777875,0.007378925,0.0061817625,0.0113295625,0.01234715,1.0
285,0.1292439625,0.1288249625,0.128226375,0.128286225,0.1276277874999999,1.0
286,-0.0001809999999999,-2.3e-05,0.0001663999999999,-0.0002126,-8.62e-05,1.0
287,0.020506,0.0022508,-0.0040658,0.0007348,-0.0023288,1.0
288,0.0369124,0.0002126,-0.0038932,-0.0031984,-0.0004506,1.0
289,0.00306945,-0.001689275,0.0034585249999999,-0.0025871375,0.0043264625,1.0
290,0.0103419,0.0105214749999999,0.005373675,0.01091055,0.0117785,1.0
291,0.12747815,0.1297228375,0.1273883625,0.127717575,0.1277475125,1.0
292,-0.0001494,0.0001663999999999,-0.0001178,-0.0001178,0.0001663999999999,1.0
293,0.0302968,-0.0018234,-0.005645,0.0044616,0.0007348,1.0
294,0.0120878,-0.0025984,0.0001809999999999,-0.0037038,-0.0001348,1.0
295,0.0045359749999999,-0.001749125,0.005673275,-0.0014199125,0.0057032,1.0
296,0.005523325,0.0093542375,0.0094739624999999,0.0113594875,0.0117186375,1.0
297,0.1277475125,0.1283161625,0.1290943125,0.1278073625,0.1279869375,1.0
298,4.02e-05,-5.4600000000000006e-05,-0.0003074,0.0001032,-8.62e-05,1.0
299,0.0277702,-0.0032132,-0.0041922,0.0041142,0.0001032,1.0
300,0.003434,0.000939,0.0017602,-0.0017456,0.0004335999999999,1.0
301,-0.0013001875,-0.00300615,0.008965475,-0.0016593375,0.004386325,1.0
302,0.00833665,0.007588425,0.007588425,0.0115091374999999,0.0125267249999999,1.0
303,0.1278373,0.1272387125,0.1288548875,0.1285556,0.127867225,1.0
304,8.6e-06,-5.4600000000000006e-05,8.6e-06,4.02e-05,8.6e-06,1.0
305,0.0060724,-0.0010022,-0.0040342,0.0013664,-0.0046028,1.0
306,0.0107929999999999,0.0025182,0.0021707999999999,-0.0006086,0.0001809999999999,1.0
307,0.0022314375,-0.0028565,0.004386325,-0.0038441625,0.0029198,1.0
308,0.0104915499999999,0.0072592124999999,0.0062116875,0.0110003375,0.0130055874999999,1.0
309,0.1313090625,0.1269095,0.1270591375,0.1275679375,0.1278373,1.0
310,7.159999999999999e-05,-5.4600000000000006e-05,-2.3e-05,4.02e-05,-0.0001809999999999,1.0
311,-0.0221948,0.0025034,-0.0054871999999999,0.001177,-0.0051712,1.0
312,0.0148356,0.0010968,-0.0007034,0.0007178,0.0021076,1.0
313,0.0031592375,-0.0027068624999999,0.0027102999999999,-0.0025871375,0.002889875,1.0
314,0.00863595,0.0082767999999999,0.0056430375,0.01070105,0.011808425,1.0
315,0.131877725,0.1283461,0.1275380125,0.1265503499999999,0.1276277874999999,1.0
316,-8.62e-05,8.6e-06,4.02e-05,-0.0001178,-0.0002126,1.0
317,-0.0169202,0.0047774,-0.0053924,0.0042721999999999,-0.004666,1.0
318,-0.002093,0.0028024,-0.0031036,0.0040342,0.0031814,1.0
319,0.003308875,-0.0001329625,0.0036680249999999,0.00163285,0.0028300125,1.0
320,0.00678035,0.0098331125,0.0057029,0.0111499875,0.011988,1.0
321,0.1310097875,0.1293038249999999,0.1275679375,0.127867225,0.12777745,1.0
322,-2.3e-05,0.0001032,7.159999999999999e-05,-0.0002758,-0.0001494,1.0
323,-0.0106036,0.0059776,-0.0047291999999999,0.0057881999999999,-0.0026762,1.0
324,-0.0068622,0.0061818,-0.0026616,0.0067817999999999,0.0023285999999999,1.0
325,0.0038476,0.000884625,0.0069303,0.0011839125,0.00471555,1.0
326,0.00441595,0.00926445,0.009174675,0.011658775,0.0116887125,1.0
327,0.12777745,0.128795025,0.1304112,0.1284658125,0.1280767374999999,1.0
328,7.159999999999999e-05,-5.4600000000000006e-05,-0.0001178,-0.0002126,4.02e-05,1.0
329,-0.0045712,0.0044932,-0.0016656,0.0036088,-0.0006864,1.0
330,-0.0096414,0.0071924,-0.0024088,-8.6e-06,0.0033078,1.0
331,0.0060024875,-0.0007315374999999,0.0046856125,-0.0005220375,0.0034285999999999,1.0
332,0.00492475,0.0081870125,0.0063314124999999,0.0108507,0.0122573625,1.0
333,0.1243655374999999,0.1280468,0.1280767374999999,0.1293038249999999,0.1276277874999999,1.0
334,-5.4600000000000006e-05,-0.0002758,-0.0001494,8.6e-06,-2.3e-05,1.0
